,date,value
0,2023-04-19 16:40:40.960168,18812.0
1,2023-04-19 16:40:46.034121,18658.0
2,2023-04-19 16:40:48.505440,17980.0
3,2023-04-19 16:40:50.783926,17497.0
4,2023-04-19 16:40:52.321241,18370.0
5,2023-04-19 16:40:53.538325,18345.0
6,2023-04-19 16:40:55.156722,18240.0
7,2023-04-19 16:41:10.455228,17750.0
8,2023-04-19 16:41:12.988647,16968.0
9,2023-04-19 16:41:15.546872,17263.0
10,2023-04-19 16:41:19.876576,18307.0
11,2023-04-19 16:41:21.898332,16488.0
12,2023-04-19 16:41:38.575920,17278.0
13,2023-04-19 16:41:58.087555,18300.0
14,2023-04-19 16:42:10.843505,16904.0
15,2023-04-19 16:42:13.321749,18114.0
16,2023-04-19 16:42:20.347870,16804.0
17,2023-04-19 16:43:01.988088,17443.0
18,2023-04-19 16:43:23.979458,16369.0
19,2023-04-19 16:43:30.032046,17944.0
20,2023-04-19 16:43:32.081772,16400.0
21,2023-04-19 16:44:33.075373,18070.0
22,2023-04-19 16:44:44.676872,17955.0
23,2023-04-19 16:44:57.555213,18702.0
24,2023-04-19 16:45:01.818308,17386.0
25,2023-04-19 16:45:02.788310,17997.0
26,2023-04-19 16:45:57.548723,18177.0
27,2023-04-19 16:46:03.713420,16330.0
28,2023-04-19 16:46:06.466676,18049.0
29,2023-04-19 16:46:13.566788,16771.0
