,date,value
0,2023-03-20 17:25:11.647744,18656.0
1,2023-03-20 17:25:13.024173,16930.0
2,2023-03-20 17:25:14.395514,16883.0
3,2023-03-20 17:25:17.685152,17884.0
4,2023-03-20 17:25:19.518255,19159.0
5,2023-03-20 17:25:21.639854,18061.0
6,2023-03-20 17:25:23.532546,17221.0
7,2023-03-20 17:25:25.490914,18127.0
8,2023-03-20 17:25:27.438091,18594.0
9,2023-03-20 17:25:29.188211,17126.0
10,2023-03-20 17:25:30.701111,17518.0
11,2023-03-20 17:25:31.559550,17285.0
12,2023-03-20 17:25:32.452748,18312.0
13,2023-03-20 17:25:33.302786,19082.0
14,2023-03-20 17:25:34.727418,19173.0
15,2023-03-20 17:25:35.555399,17226.0
16,2023-03-20 17:25:36.981999,19785.0
17,2023-03-20 17:25:38.873692,17154.0
18,2023-03-20 17:25:41.120823,18192.0
19,2023-03-20 17:25:43.453323,19543.0
20,2023-03-20 17:25:45.519556,18769.0
21,2023-03-20 17:25:46.924335,17846.0
22,2023-03-20 17:25:48.766506,18821.0
23,2023-03-20 17:25:50.277269,18475.0
24,2023-03-20 17:25:51.289811,18173.0
25,2023-03-20 17:25:52.299582,17354.0
26,2023-03-20 17:25:53.181994,17233.0
27,2023-03-20 17:25:55.371398,18259.0
28,2023-03-20 17:25:56.942738,18063.0
29,2023-03-20 17:26:00.030078,17319.0
30,2023-03-20 17:26:00.976340,18749.0
31,2023-03-20 17:26:05.041643,17925.0
32,2023-03-20 17:26:07.218229,17832.0
33,2023-03-20 17:26:08.690093,18610.0
34,2023-03-20 17:26:10.985083,17148.0
35,2023-03-20 17:26:12.446258,18814.0
36,2023-03-20 17:26:13.313263,18103.0
37,2023-03-20 17:26:14.699159,19756.0
38,2023-03-20 17:26:15.574286,19474.0
39,2023-03-20 17:26:17.593309,17592.0
40,2023-03-20 17:26:19.378555,17685.0
41,2023-03-20 17:26:20.794102,19089.0
42,2023-03-20 17:26:22.113529,18878.0
43,2023-03-20 17:26:23.679455,17656.0
44,2023-03-20 17:26:25.625875,19643.0
45,2023-03-20 17:26:27.817418,17447.0
46,2023-03-20 17:26:30.003302,19151.0
47,2023-03-20 17:26:32.229011,17363.0
48,2023-03-20 17:26:34.507236,19367.0
49,2023-03-20 17:26:36.511883,17275.0
50,2023-03-20 17:26:37.948479,17162.0
51,2023-03-20 17:26:39.920410,17921.0
52,2023-03-20 17:26:41.440129,19765.0
53,2023-03-20 17:26:43.432890,19654.0
54,2023-03-20 17:26:45.032102,18117.0
55,2023-03-20 17:26:46.929672,17391.0
56,2023-03-20 17:26:48.398448,18505.0
57,2023-03-20 17:26:49.825609,19288.0
58,2023-03-20 17:26:51.762131,17960.0
59,2023-03-20 17:26:53.273286,18481.0
60,2023-03-20 17:26:54.868703,17363.0
61,2023-03-20 17:26:56.809387,18755.0
62,2023-03-20 17:26:57.641280,18023.0
63,2023-03-20 17:26:58.447990,17791.0
64,2023-03-20 17:26:59.869850,19278.0
65,2023-03-20 17:27:01.443867,18507.0
66,2023-03-20 17:27:03.487610,18883.0
67,2023-03-20 17:27:05.556379,19134.0
68,2023-03-20 17:27:07.501318,18696.0
69,2023-03-20 17:27:08.930271,19738.0
70,2023-03-20 17:27:11.071249,17314.0
71,2023-03-20 17:27:13.257859,19462.0
72,2023-03-20 17:27:15.435967,18362.0
73,2023-03-20 17:27:17.027630,17146.0
74,2023-03-20 17:27:19.317285,19269.0
75,2023-03-20 17:27:20.234978,18392.0
76,2023-03-20 17:27:21.261720,17567.0
77,2023-03-20 17:27:23.344507,17996.0
78,2023-03-20 17:27:24.240288,18660.0
79,2023-03-20 17:27:25.991398,18340.0
80,2023-03-20 17:27:27.330047,17358.0
81,2023-03-20 17:27:28.827477,17244.0
82,2023-03-20 17:27:29.677841,17327.0
83,2023-03-20 17:27:31.202851,19057.0
84,2023-03-20 17:27:33.394710,18180.0
85,2023-03-20 17:27:35.474459,19681.0
86,2023-03-20 17:27:37.736180,17807.0
87,2023-03-20 17:27:39.842736,19029.0
88,2023-03-20 17:27:42.014407,17831.0
89,2023-03-20 17:27:42.943319,17919.0
90,2023-03-20 17:27:45.123596,18537.0
91,2023-03-20 17:27:47.072496,19780.0
92,2023-03-20 17:27:49.200572,17560.0
93,2023-03-20 17:27:50.732436,19942.0
94,2023-03-20 17:27:52.120636,19231.0
95,2023-04-19 03:48:07.012944,17300.0
96,2023-04-19 03:48:07.871412,17130.0
97,2023-04-19 03:48:08.218637,18383.0
98,2023-04-19 03:48:09.566822,18199.0
99,2023-04-19 03:48:10.525348,16806.0
100,2023-04-19 03:48:11.036133,16543.0
101,2023-04-19 03:48:11.377919,17128.0
102,2023-04-19 03:48:11.786627,18800.0
