,date,value
0,2023-03-31 00:41:13.043948,1241602.0
1,2023-03-31 00:41:13.897713,1241602.0
2,2023-03-31 00:41:14.548121,1241602.0
3,2023-03-31 00:41:15.599795,1241602.0
4,2023-03-31 00:41:17.575117,1241602.0
5,2023-03-31 01:08:19.664810,1241684.0
6,2023-03-31 01:08:20.976205,1241684.0
7,2023-03-31 01:08:21.630249,1241684.0
8,2023-03-31 01:08:22.442522,1241684.0
9,2023-04-19 16:40:40.476909,1259031.0
10,2023-04-19 16:40:41.924926,1259031.0
11,2023-04-19 16:40:42.692911,1259031.0
12,2023-04-19 16:40:43.738166,1259031.0
13,2023-04-19 16:40:44.774160,1259031.0
14,2023-04-19 16:40:45.765201,1259031.0
15,2023-04-19 16:40:47.211584,1259031.0
16,2023-04-19 16:40:48.244893,1259031.0
17,2023-04-19 16:40:49.494560,1259031.0
18,2023-04-19 16:40:50.502826,1259031.0
19,2023-04-19 16:40:52.050122,1259031.0
20,2023-04-19 16:40:53.250515,1259031.0
21,2023-04-19 16:40:54.872339,1259031.0
22,2023-04-19 16:40:56.344108,1259031.0
23,2023-04-19 16:40:57.360756,1259031.0
24,2023-04-19 16:40:58.365863,1259031.0
25,2023-04-19 16:40:59.326129,1259031.0
26,2023-04-19 16:41:00.392132,1259031.0
27,2023-04-19 16:41:01.504856,1259031.0
28,2023-04-19 16:41:02.801891,1259031.0
29,2023-04-19 16:41:03.808645,1259031.0
30,2023-04-19 16:41:04.768072,1259031.0
31,2023-04-19 16:41:06.396872,1259031.0
32,2023-04-19 16:41:07.747678,1259031.0
33,2023-04-19 16:41:08.984688,1259031.0
34,2023-04-19 16:41:10.169213,1259031.0
35,2023-04-19 16:41:11.423199,1259031.0
36,2023-04-19 16:41:12.639738,1259031.0
37,2023-04-19 16:41:14.599916,1259031.0
38,2023-04-19 16:41:15.260437,1259031.0
39,2023-04-19 16:41:16.693974,1259032.0
40,2023-04-19 16:41:17.614865,1259032.0
41,2023-04-19 16:41:18.618347,1259032.0
42,2023-04-19 16:41:19.588906,1259032.0
43,2023-04-19 16:41:20.838887,1259032.0
44,2023-04-19 16:41:22.818654,1259032.0
45,2023-04-19 16:41:23.773671,1259032.0
46,2023-04-19 16:41:24.746948,1259032.0
47,2023-04-19 16:41:25.713036,1259032.0
48,2023-04-19 16:41:26.706839,1259032.0
49,2023-04-19 16:41:27.747508,1259032.0
50,2023-04-19 16:41:28.769724,1259032.0
51,2023-04-19 16:41:29.714105,1259032.0
52,2023-04-19 16:41:31.064407,1259032.0
53,2023-04-19 16:41:32.060596,1259032.0
54,2023-04-19 16:41:33.136541,1259032.0
55,2023-04-19 16:41:34.120738,1259032.0
56,2023-04-19 16:41:35.127877,1259032.0
57,2023-04-19 16:41:35.819680,1259032.0
58,2023-04-19 16:41:36.490839,1259032.0
59,2023-04-19 16:41:37.220314,1259032.0
60,2023-04-19 16:41:38.298191,1259032.0
61,2023-04-19 16:41:39.968474,1259032.0
62,2023-04-19 16:41:41.134682,1259032.0
63,2023-04-19 16:41:42.109978,1259032.0
64,2023-04-19 16:41:43.040214,1259032.0
65,2023-04-19 16:41:44.384270,1259032.0
66,2023-04-19 16:41:45.767044,1259032.0
