,date,value
0,2023-04-19 16:40:40.960168,1293730.0
1,2023-04-19 16:40:46.034121,1293730.0
2,2023-04-19 16:40:48.505440,1293730.0
3,2023-04-19 16:40:50.783926,1293730.0
4,2023-04-19 16:40:52.321241,1293730.0
5,2023-04-19 16:40:53.538325,1293730.0
6,2023-04-19 16:40:55.156722,1293730.0
7,2023-04-19 16:41:10.455228,1293730.0
8,2023-04-19 16:41:12.988647,1293730.0
9,2023-04-19 16:41:15.546872,1293730.0
10,2023-04-19 16:41:19.876576,1293730.0
11,2023-04-19 16:41:21.898332,1293730.0
12,2023-04-19 16:41:38.575920,1293730.0
13,2023-04-19 16:41:58.087555,1293730.0
14,2023-04-19 16:42:10.843505,1293730.0
15,2023-04-19 16:42:13.321749,1293730.0
16,2023-04-19 16:42:20.347870,1293730.0
17,2023-04-19 16:43:01.988088,1293730.0
18,2023-04-19 16:43:23.979458,1293730.0
19,2023-04-19 16:43:30.032046,1293730.0
20,2023-04-19 16:43:32.081772,1293730.0
21,2023-04-19 16:44:33.075373,1293730.0
22,2023-04-19 16:44:44.676872,1293730.0
23,2023-04-19 16:44:57.555213,1293730.0
24,2023-04-19 16:45:01.818308,1293730.0
25,2023-04-19 16:45:02.788310,1293730.0
26,2023-04-19 16:45:57.548723,1293730.0
27,2023-04-19 16:46:03.713420,1293730.0
28,2023-04-19 16:46:06.466676,1293730.0
29,2023-04-19 16:46:13.566788,1293730.0
