,date,value
0,2023-03-31 00:41:13.043948,1300.0
1,2023-03-31 00:41:13.897713,1282.0
2,2023-03-31 00:41:14.548121,1359.0
3,2023-03-31 00:41:15.599795,1261.0
4,2023-03-31 00:41:17.575117,1259.0
5,2023-03-31 01:08:19.664810,16366.0
6,2023-03-31 01:08:20.976205,16968.0
7,2023-03-31 01:08:21.630249,18435.0
8,2023-03-31 01:08:22.442522,18711.0
9,2023-04-19 16:40:40.476909,18771.0
10,2023-04-19 16:40:41.924926,18540.0
11,2023-04-19 16:40:42.692911,18520.0
12,2023-04-19 16:40:43.738166,17274.0
13,2023-04-19 16:40:44.774160,18345.0
14,2023-04-19 16:40:45.765201,17935.0
15,2023-04-19 16:40:47.211584,17726.0
16,2023-04-19 16:40:48.244893,18143.0
17,2023-04-19 16:40:49.494560,17945.0
18,2023-04-19 16:40:50.502826,16657.0
19,2023-04-19 16:40:52.050122,17640.0
20,2023-04-19 16:40:53.250515,18008.0
21,2023-04-19 16:40:54.872339,18078.0
22,2023-04-19 16:40:56.344108,18028.0
23,2023-04-19 16:40:57.360756,18456.0
24,2023-04-19 16:40:58.365863,18699.0
25,2023-04-19 16:40:59.326129,16507.0
26,2023-04-19 16:41:00.392132,17803.0
27,2023-04-19 16:41:01.504856,17274.0
28,2023-04-19 16:41:02.801891,17098.0
29,2023-04-19 16:41:03.808645,18605.0
30,2023-04-19 16:41:04.768072,16712.0
31,2023-04-19 16:41:06.396872,18827.0
32,2023-04-19 16:41:07.747678,17556.0
33,2023-04-19 16:41:08.984688,17140.0
34,2023-04-19 16:41:10.169213,17222.0
35,2023-04-19 16:41:11.423199,17291.0
36,2023-04-19 16:41:12.639738,18474.0
37,2023-04-19 16:41:14.599916,16715.0
38,2023-04-19 16:41:15.260437,17655.0
39,2023-04-19 16:41:16.693974,18544.0
40,2023-04-19 16:41:17.614865,17749.0
41,2023-04-19 16:41:18.618347,18471.0
42,2023-04-19 16:41:19.588906,18619.0
43,2023-04-19 16:41:20.838887,18093.0
44,2023-04-19 16:41:22.818654,18063.0
45,2023-04-19 16:41:23.773671,16489.0
46,2023-04-19 16:41:24.746948,16934.0
47,2023-04-19 16:41:25.713036,17465.0
48,2023-04-19 16:41:26.706839,18838.0
49,2023-04-19 16:41:27.747508,16331.0
50,2023-04-19 16:41:28.769724,17436.0
51,2023-04-19 16:41:29.714105,16620.0
52,2023-04-19 16:41:31.064407,17688.0
53,2023-04-19 16:41:32.060596,18311.0
54,2023-04-19 16:41:33.136541,16775.0
55,2023-04-19 16:41:34.120738,18517.0
56,2023-04-19 16:41:35.127877,17214.0
57,2023-04-19 16:41:35.819680,18240.0
58,2023-04-19 16:41:36.490839,17936.0
59,2023-04-19 16:41:37.220314,18682.0
60,2023-04-19 16:41:38.298191,18478.0
61,2023-04-19 16:41:39.968474,17143.0
62,2023-04-19 16:41:41.134682,18492.0
63,2023-04-19 16:41:42.109978,16376.0
64,2023-04-19 16:41:43.040214,17834.0
65,2023-04-19 16:41:44.384270,18768.0
66,2023-04-19 16:41:45.767044,18684.0
67,2023-04-19 16:41:46.693608,17749.0
