,date,value
0,2023-03-20 17:25:11.647744,988976.0
1,2023-03-20 17:25:13.024173,988976.0
2,2023-03-20 17:25:14.395514,988976.0
3,2023-03-20 17:25:17.685152,988976.0
4,2023-03-20 17:25:19.518255,988977.0
5,2023-03-20 17:25:21.639854,988977.0
6,2023-03-20 17:25:23.532546,988977.0
7,2023-03-20 17:25:25.490914,988977.0
8,2023-03-20 17:25:27.438091,988977.0
9,2023-03-20 17:25:29.188211,988977.0
10,2023-03-20 17:25:30.701111,988977.0
11,2023-03-20 17:25:31.559550,988977.0
12,2023-03-20 17:25:32.452748,988977.0
13,2023-03-20 17:25:33.302786,988977.0
14,2023-03-20 17:25:34.727418,988977.0
15,2023-03-20 17:25:35.555399,988977.0
16,2023-03-20 17:25:36.981999,988977.0
17,2023-03-20 17:25:38.873692,988977.0
18,2023-03-20 17:25:41.120823,988977.0
19,2023-03-20 17:25:43.453323,988977.0
20,2023-03-20 17:25:45.519556,988977.0
21,2023-03-20 17:25:46.924335,988977.0
22,2023-03-20 17:25:48.766506,988977.0
23,2023-03-20 17:25:50.277269,988977.0
24,2023-03-20 17:25:51.289811,988977.0
25,2023-03-20 17:25:52.299582,988977.0
26,2023-03-20 17:25:53.181994,988977.0
27,2023-03-20 17:25:55.371398,988978.0
28,2023-03-20 17:25:56.942738,988978.0
29,2023-03-20 17:26:00.030078,988980.0
30,2023-03-20 17:26:00.976340,988980.0
31,2023-03-20 17:26:05.041643,988980.0
32,2023-03-20 17:26:07.218229,988981.0
33,2023-03-20 17:26:08.690093,988981.0
34,2023-03-20 17:26:10.985083,988981.0
35,2023-03-20 17:26:12.446258,988981.0
36,2023-03-20 17:26:13.313263,988981.0
37,2023-03-20 17:26:14.699159,988981.0
38,2023-03-20 17:26:15.574286,988981.0
39,2023-03-20 17:26:17.593309,988981.0
40,2023-03-20 17:26:19.378555,988981.0
41,2023-03-20 17:26:20.794102,988981.0
42,2023-03-20 17:26:22.113529,988981.0
43,2023-03-20 17:26:23.679455,988982.0
44,2023-03-20 17:26:25.625875,988982.0
45,2023-03-20 17:26:27.817418,988982.0
46,2023-03-20 17:26:30.003302,988983.0
47,2023-03-20 17:26:32.229011,988983.0
48,2023-03-20 17:26:34.507236,988984.0
49,2023-03-20 17:26:36.511883,988985.0
50,2023-03-20 17:26:37.948479,988985.0
51,2023-03-20 17:26:39.920410,988985.0
